im_Dyskeratotic,im_Koilocytotic,im_Metaplastic,im_Parabasal,im_Superficial-Intermediate,True_Label,Predicted_Label,Model
0.997925758,0.001776912,9.46E-05,6.15E-05,0.000141113,0,0,InceptionV3
0.024175512,0.327911645,0.483227998,0.020447925,0.144236967,2,2,InceptionV3
0.003021136,0.774117768,0.002514584,0.055296194,0.165050328,1,1,InceptionV3
0.014948027,0.969298959,0.01533174,0.000249602,0.00017155,1,1,InceptionV3
0.003661444,0.963112772,0.016532661,0.000996092,0.015696974,2,1,InceptionV3
0.015401844,0.256126493,0.725390315,0.002769555,0.000311822,2,2,InceptionV3
0.009627501,0.007973833,0.003303215,0.975567102,0.003528308,3,3,InceptionV3
0.009960334,0.115673408,0.861492991,0.00597801,0.006895207,2,2,InceptionV3
0.008529709,0.00413637,0.00452631,0.000594425,0.98221314,4,4,InceptionV3
0.010689616,0.003607121,0.0271855,0.957365751,0.001152007,3,3,InceptionV3
0.02616436,0.147046596,0.166797549,0.641350329,0.018641127,1,3,InceptionV3
0.005510704,0.979774952,0.009340954,0.000412369,0.004960993,1,1,InceptionV3
0.009248549,0.003682987,0.011340024,0.975019634,0.00070877,3,3,InceptionV3
0.004918834,0.00128815,0.003146985,0.990515471,0.000130554,3,3,InceptionV3
0.140313476,0.833399951,0.018056996,0.007101519,0.001127968,1,1,InceptionV3
0.011304045,0.060233478,0.907889068,0.018928412,0.001645015,2,2,InceptionV3
0.010924838,0.003791898,0.005399367,0.977856219,0.002027721,3,3,InceptionV3
0.013053599,0.323619515,0.012161628,0.007165796,0.643999457,4,4,InceptionV3
0.097873747,0.171542689,0.635639966,0.092183374,0.0027602,1,2,InceptionV3
0.004204157,0.000409529,0.000266125,0.995070219,4.99E-05,3,3,InceptionV3
0.000359159,0.617192507,0.012412244,0.001310984,0.368725091,4,1,InceptionV3
0.017730147,0.559802949,0.418103486,0.00410847,0.000254989,1,1,InceptionV3
0.933862567,0.041846558,0.001155163,0.022745054,0.000390701,0,0,InceptionV3
0.002087435,0.001756609,0.00605775,0.988368452,0.001729808,3,3,InceptionV3
0.89980197,0.089245722,0.003850535,0.006086039,0.001015814,0,0,InceptionV3
0.002699429,0.071807489,0.914367557,0.002502141,0.008623405,2,2,InceptionV3
0.049812846,0.786009967,0.133793667,0.024648368,0.005735144,1,1,InceptionV3
0.599457502,0.204052076,0.151449576,0.042056955,0.002983952,0,0,InceptionV3
0.00024612,0.01724809,0.003954132,0.000391474,0.978160203,4,4,InceptionV3
0.000127807,0.007354123,0.563817918,0.007089705,0.421610415,4,2,InceptionV3
9.29E-05,0.917583287,0.082288668,1.29E-05,2.23E-05,1,1,InceptionV3
2.30E-05,0.000169679,0.000511489,0.000620109,0.998675644,4,4,InceptionV3
0.048218947,0.153024793,0.346211344,0.451496243,0.001048686,3,3,InceptionV3
0.086711138,0.35631752,0.065082215,0.49167341,0.000215828,3,3,InceptionV3
0.010996109,0.004328751,0.003137307,0.024978168,0.956559598,4,4,InceptionV3
0.001107818,0.372452796,0.625934243,7.34E-05,0.000431718,2,2,InceptionV3
0.02563096,0.025501583,0.0113262,0.929157257,0.008384111,3,3,InceptionV3
0.00093855,0.010476145,0.969713867,0.015551738,0.003319611,2,2,InceptionV3
0.000888426,0.006380935,0.006468406,0.986202836,5.94E-05,3,3,InceptionV3
0.089544505,0.861149311,0.043661352,0.001669581,0.003975141,1,1,InceptionV3
0.977334976,0.003641905,0.002085245,0.016870786,6.71E-05,0,0,InceptionV3
0.003774589,0.001818409,0.000241011,0.000108039,0.994058013,4,4,InceptionV3
0.008813158,0.006552672,0.020412125,0.000598719,0.963623345,4,4,InceptionV3
0.253644466,0.581224144,0.082682729,0.073789127,0.008659628,1,1,InceptionV3
0.030124849,0.125732839,0.777961552,0.012975099,0.053205613,1,2,InceptionV3
0.859414279,0.007042332,0.010595998,0.12026,0.00268735,0,0,InceptionV3
0.549475551,0.337139785,0.043066315,0.039059125,0.031259183,0,0,InceptionV3
0.005851499,0.987986505,0.006105673,8.25E-06,4.81E-05,1,1,InceptionV3
0.003118157,0.069551513,0.004502721,0.026942028,0.895885646,4,4,InceptionV3
0.001451822,0.250878423,0.001396303,0.000803195,0.745470226,4,4,InceptionV3
0.005125738,0.001096405,0.787232637,0.004684846,0.201860309,2,2,InceptionV3
0.010347772,0.001744118,0.006225772,0.981431365,0.000250962,3,3,InceptionV3
0.026899936,0.445919544,0.42298609,0.005516297,0.098678119,2,1,InceptionV3
0.173566073,0.100928277,0.015594569,0.708315432,0.001595675,3,3,InceptionV3
0.188478515,0.776398003,0.030083153,0.004381869,0.000658431,1,1,InceptionV3
5.46E-05,0.00370234,0.00084158,0.011217831,0.984183669,4,4,InceptionV3
0.00235067,0.220089242,0.025211783,0.012589282,0.739759028,4,4,InceptionV3
0.121846192,0.482420802,0.390467882,0.001999328,0.003265868,2,1,InceptionV3
0.003727089,0.774205863,0.215434238,0.005561052,0.001071818,2,1,InceptionV3
0.014683161,0.731395483,0.253030926,0.000126048,0.000764413,1,1,InceptionV3
0.091730781,0.00599839,0.123519801,0.77724129,0.001509714,3,3,InceptionV3
0.003138786,0.004829728,0.011707447,0.971815228,0.008508788,3,3,InceptionV3
0.033022597,0.015559399,0.046364054,0.901242256,0.003811644,3,3,InceptionV3
0.002029388,0.029224904,0.026641523,0.940931678,0.00117249,3,3,InceptionV3
0.957130313,0.029796718,0.001551128,0.008055366,0.003466439,0,0,InceptionV3
0.004861901,0.018728653,0.002177588,0.959445894,0.014785894,3,3,InceptionV3
0.068205677,0.010382676,0.006098848,0.000756804,0.914556026,4,4,InceptionV3
0.969771624,0.026871888,0.001220029,0.001532584,0.00060392,0,0,InceptionV3
0.711280465,0.02031585,0.030117027,0.21170482,0.026581919,0,0,InceptionV3
0.048770789,0.039263565,0.901164114,0.010550189,0.000251252,2,2,InceptionV3
0.017290609,0.012380347,0.020101806,0.937791407,0.012435832,3,3,InceptionV3
0.000329091,0.873542905,0.000794877,6.39E-05,0.125269234,1,1,InceptionV3
0.232167825,0.644532025,0.044119928,0.041709658,0.037470531,1,1,InceptionV3
0.050374083,0.945858598,0.001428875,0.000289172,0.002049307,1,1,InceptionV3
0.000885191,0.013523343,0.000712935,0.000138352,0.984740198,4,4,InceptionV3
0.002282603,0.00047072,0.003556661,0.993606806,8.31E-05,3,3,InceptionV3
0.366682798,0.563565612,0.060418669,0.007868281,0.001464609,0,1,InceptionV3
0.00232875,0.996081173,0.001159501,0.000183432,0.000247088,1,1,InceptionV3
0.182669789,0.065406293,0.050288554,0.635686278,0.065949149,0,3,InceptionV3
0.012182513,0.001577245,9.47E-05,0.034448817,0.951696694,4,4,InceptionV3
0.819051445,0.069947861,0.09654285,0.01434591,0.000111868,0,0,InceptionV3
0.000286407,0.840154052,0.157659754,0.001442423,0.000457296,1,1,InceptionV3
0.000325282,0.000629086,0.001714056,0.001392541,0.995939016,4,4,InceptionV3
0.023425186,0.953631401,0.022813877,8.76E-05,4.19E-05,1,1,InceptionV3
0.037494246,0.017965326,0.061710093,0.880685449,0.002144845,3,3,InceptionV3
0.957279861,0.041140523,0.0005804,0.000377677,0.000621528,0,0,InceptionV3
0.014715829,0.379189402,0.600781202,0.002778006,0.002535529,2,2,InceptionV3
0.760233641,0.014133545,0.021867119,0.202990502,0.000775205,0,0,InceptionV3
0.069466598,0.914380014,0.009276471,0.000973702,0.005903292,1,1,InceptionV3
0.015246523,0.009393984,0.003453748,0.971335769,0.0005701,3,3,InceptionV3
0.919838428,0.059043195,0.008881435,0.011099125,0.001137767,0,0,InceptionV3
0.981772959,0.001957156,0.000789749,0.010654676,0.004825463,0,0,InceptionV3
0.991822422,0.006637949,0.000729462,0.000423392,0.000386728,0,0,InceptionV3
0.000289466,0.194279581,0.805229187,1.74E-05,0.000184357,2,2,InceptionV3
0.003675314,0.995232046,0.00104855,5.72E-07,4.36E-05,1,1,InceptionV3
0.000323188,0.004017627,0.034104593,0.96027267,0.00128191,3,3,InceptionV3
0.967862308,0.025383554,0.002731924,0.003812744,0.000209374,0,0,InceptionV3
0.005071979,0.08054398,0.06838984,0.339850575,0.50614363,3,4,InceptionV3
0.031739544,0.150184557,0.606707394,0.209142715,0.002225766,2,2,InceptionV3
0.996771395,0.002195336,0.000417967,0.000440739,0.000174576,0,0,InceptionV3
0.996793926,0.001052338,0.00091351,0.001137766,0.000102371,0,0,InceptionV3
0.981871367,0.017444357,0.000183275,0.000474071,2.70E-05,0,0,InceptionV3
0.874674618,0.104144804,0.020452118,0.000718788,9.63E-06,0,0,InceptionV3
0.002047846,0.207551062,0.752663732,0.000257436,0.037479907,4,2,InceptionV3
0.164244324,0.783480287,0.046365168,0.005875258,3.49E-05,1,1,InceptionV3
0.003511374,0.018345309,0.959543109,0.01791768,0.000682376,2,2,InceptionV3
0.934319794,0.049505614,0.014658904,0.000996403,0.000519374,0,0,InceptionV3
0.011400403,0.022559525,0.013094225,0.04396325,0.908982635,4,4,InceptionV3
0.793616652,0.156403244,0.04388817,0.005638409,0.000453508,0,0,InceptionV3
0.004942269,0.968569696,0.026042124,3.28E-05,0.000413179,1,1,InceptionV3
0.022773398,0.1023314,0.872941732,0.001644587,0.000308816,2,2,InceptionV3
0.003154726,0.004053068,0.972667336,0.001795196,0.018329773,2,2,InceptionV3
0.906309366,0.088916652,0.0029266,0.001434005,0.000413378,3,0,InceptionV3
0.0285271,0.84960407,0.113706231,0.006791082,0.001371518,1,1,InceptionV3
0.291109771,0.128170565,0.018627312,0.560122669,0.001969614,3,3,InceptionV3
0.002680077,0.04548936,0.948998988,0.002781502,5.01E-05,2,2,InceptionV3
0.006028224,0.006633817,0.002278043,0.001295576,0.98376435,4,4,InceptionV3
0.793502927,0.181866661,0.016151389,0.008112038,0.000367093,0,0,InceptionV3
0.010383092,0.01146384,0.005629587,0.971561432,0.000962093,3,3,InceptionV3
8.65E-06,6.02E-05,3.42E-06,5.33E-06,0.999922395,4,4,InceptionV3
0.147738308,0.490493089,0.345172971,0.005894714,0.010701007,1,1,InceptionV3
0.057051651,0.324336916,0.552676022,0.065160207,0.000775242,1,2,InceptionV3
0.13672249,0.744210005,0.015234965,0.004738358,0.09909419,1,1,InceptionV3
0.10972213,0.043414697,0.177370727,0.66918689,0.000305549,0,3,InceptionV3
0.002699949,0.44820416,0.509714663,0.038796112,0.000585167,2,2,InceptionV3
0.00348983,0.007759343,0.024907978,0.963534474,0.000308433,3,3,InceptionV3
0.000154186,0.05656806,0.940290809,0.002982001,4.89E-06,2,2,InceptionV3
0.002999247,0.00201882,0.006949448,0.987971008,6.15E-05,3,3,InceptionV3
0.988853455,0.005893998,0.001770407,0.002395338,0.00108671,0,0,InceptionV3
0.007592426,0.006818263,0.025855547,9.43E-05,0.95963949,4,4,InceptionV3
0.987670898,0.005428138,0.005706407,0.001153671,4.09E-05,0,0,InceptionV3
0.06739112,0.12578553,0.06069389,0.482120186,0.264009207,1,3,InceptionV3
0.239912167,0.518962681,0.224715546,0.014316398,0.0020932,0,1,InceptionV3
0.000156438,0.014568038,0.000507391,0.002203535,0.982564628,4,4,InceptionV3
0.363195121,0.143560484,0.480600357,0.01250852,0.000135526,1,2,InceptionV3
7.02E-05,0.001080352,0.000441181,0.000209822,0.99819845,4,4,InceptionV3
0.006998782,0.463868618,0.522798359,0.000384648,0.005949605,2,2,InceptionV3
0.001424416,0.016494809,0.966736972,0.011422263,0.003921479,2,2,InceptionV3
0.001294284,0.059234213,0.870632172,0.046073079,0.022766152,2,2,InceptionV3
0.322851241,0.009401777,0.001932488,0.004102389,0.66171211,4,4,InceptionV3
3.46E-06,0.000180902,8.06E-05,0.000314801,0.999420166,4,4,InceptionV3
0.354766071,0.498204321,0.136365041,0.008988166,0.001676327,1,1,InceptionV3
0.000591099,0.966622472,0.032733202,1.78E-05,3.55E-05,1,1,InceptionV3
0.000725538,0.0001375,3.88E-05,9.42E-05,0.999003947,4,4,InceptionV3
0.47544235,0.416282684,0.087908909,0.019691935,0.000674189,0,0,InceptionV3
0.002706717,0.002050465,0.000934693,0.014857437,0.979450643,4,4,InceptionV3
0.126905039,0.401821762,0.445423484,0.022363063,0.003486699,2,2,InceptionV3
0.000723395,9.93E-05,0.00017209,0.000890491,0.998114824,4,4,InceptionV3
0.000145821,0.00495419,0.005740562,9.21E-05,0.989067256,4,4,InceptionV3
0.361419618,0.625118256,0.003179227,0.000368271,0.009914642,1,1,InceptionV3
0.026239252,0.09595526,0.432644725,0.435177237,0.009983527,3,3,InceptionV3
0.07260032,0.778002083,0.03975416,0.001160027,0.108483493,0,1,InceptionV3
0.000428549,0.004393509,0.000322953,0.000132843,0.994722128,4,4,InceptionV3
0.01940771,0.028757023,0.950669646,0.000901142,0.000264563,2,2,InceptionV3
0.73274374,0.037652422,0.012496288,0.213293225,0.003814311,3,0,InceptionV3
0.075444348,0.002081803,0.001462826,0.919265747,0.001745239,3,3,InceptionV3
0.00012963,0.000191932,0.000117161,0.000546267,0.999014974,4,4,InceptionV3
0.027434558,0.44175458,0.490270972,0.039447602,0.001092261,2,2,InceptionV3
0.010263727,0.006816533,0.91228348,0.0541832,0.016453128,2,2,InceptionV3
0.002029697,0.001517491,0.00512815,0.991274059,5.06E-05,3,3,InceptionV3
0.005250154,0.03298264,0.00925804,0.011048594,0.941460609,4,4,InceptionV3
0.084863432,0.87026751,0.040984124,0.003652661,0.000232281,2,1,InceptionV3
0.758748233,0.044816263,0.019666856,0.174844056,0.001924615,0,0,InceptionV3
0.000958169,0.00076833,0.002435476,0.000841144,0.994996905,4,4,InceptionV3
0.00014378,0.006177752,0.991576791,0.001200646,0.000901108,1,2,InceptionV3
0.039731652,0.009294685,0.023080222,0.92683661,0.001056771,3,3,InceptionV3
0.06043962,0.00952639,0.018834086,0.91088593,0.000313991,3,3,InceptionV3
0.001426019,0.003651116,0.001825895,0.005843958,0.98725301,4,4,InceptionV3
0.001840927,0.204619989,0.013589423,0.006832653,0.773117006,4,4,InceptionV3
0.842321157,0.031567309,0.090646617,0.035055,0.000409982,0,0,InceptionV3
0.360243917,0.332063735,0.098609053,0.205008909,0.004074387,1,0,InceptionV3
0.978729367,0.001678464,0.002104515,0.017375611,0.000112036,0,0,InceptionV3
0.001390401,0.012229927,0.129567817,0.856619895,0.000191973,3,3,InceptionV3
0.328786403,0.014871924,0.025410431,0.623019755,0.007911446,3,3,InceptionV3
0.000542846,0.008671095,0.000128286,5.57E-06,0.990652204,4,4,InceptionV3
0.002525929,0.064887516,0.000573946,0.001576362,0.930436313,4,4,InceptionV3
0.015188823,0.770065129,0.208263949,0.006436052,4.61E-05,1,1,InceptionV3
0.01543681,0.068394691,0.896801829,0.014320722,0.005045872,2,2,InceptionV3
0.950950265,0.010683821,0.00336395,0.001246796,0.033755276,0,0,InceptionV3
0.980436862,0.018271543,0.000993815,0.000259111,3.87E-05,0,0,InceptionV3
0.002178004,0.02956189,0.951874137,0.015960088,0.000425829,2,2,InceptionV3
0.978694856,0.003475535,0.002022722,0.013722668,0.00208413,0,0,InceptionV3
0.081099495,0.012724784,0.005276183,0.893441379,0.007458069,3,3,InceptionV3
0.000370604,0.14044261,0.859149337,1.35E-05,2.39E-05,1,2,InceptionV3
0.010846523,0.005452021,0.008250332,0.96906662,0.006384571,3,3,InceptionV3
0.981109083,0.016235795,0.001887089,0.000748952,1.90E-05,0,0,InceptionV3
0.018439772,0.016734144,0.006441892,0.957419157,0.000965,3,3,InceptionV3
0.004089619,0.000342699,0.00184929,0.993690729,2.76E-05,3,3,InceptionV3
0.992897868,0.004236457,0.000385385,0.002478514,1.74E-06,0,0,InceptionV3
0.005164655,0.019240335,0.016779514,0.958312213,0.000503194,3,3,InceptionV3
0.024997955,0.18827562,0.770206988,0.013635779,0.002883644,2,2,InceptionV3
0.04884221,0.032932483,0.909147143,0.008550969,0.000527196,2,2,InceptionV3
0.010818808,0.799360156,0.185661525,0.001736764,0.002422736,2,1,InceptionV3
0.038233489,0.861103117,0.090616114,0.002104012,0.0079433,1,1,InceptionV3
0.002398587,0.040187288,0.902455091,0.054318629,0.000640443,2,2,InceptionV3
0.990190506,0.009500753,0.000142891,4.38E-05,0.000121933,0,0,InceptionV3
0.006499113,0.180729851,0.808627188,0.003902651,0.000241183,2,2,InceptionV3
0.000773053,0.000886902,0.000871045,0.997275651,0.000193332,3,3,InceptionV3
0.005704576,0.039722029,0.953940213,0.000252556,0.000380644,2,2,InceptionV3
0.011805938,0.670544028,0.304801762,0.002510037,0.010338211,1,1,InceptionV3
0.012654397,0.289844483,0.693514585,0.003844879,0.000141643,2,2,InceptionV3
0.637475073,0.293229192,0.005008597,0.048392929,0.015894214,0,0,InceptionV3
0.006752781,0.637100935,0.308616281,0.025905972,0.021623997,1,1,InceptionV3
0.001547505,0.000585665,0.001081051,0.99653399,0.000251674,3,3,InceptionV3
0.005097828,0.293676019,0.697931767,0.002994199,0.000300189,2,2,InceptionV3
0.00252142,0.896337748,0.094480239,0.004963507,0.001697125,1,1,InceptionV3
0.00317426,0.001309946,0.991060078,0.00185109,0.002604644,2,2,InceptionV3
0.008782776,0.691552877,0.019278094,0.013682872,0.266703367,1,1,InceptionV3
0.964240611,0.00976052,0.001936221,0.023829551,0.000232978,0,0,InceptionV3
5.17E-06,9.85E-05,0.000152946,2.80E-05,0.999715388,4,4,InceptionV3
0.165681034,0.368189842,0.456232578,0.009672389,0.000224093,2,2,InceptionV3
0.01054813,0.955319047,0.019467248,0.011006414,0.003659052,1,1,InceptionV3
0.023519782,0.160163239,0.751368344,0.001019041,0.063929692,2,2,InceptionV3
0.003210161,0.00487699,0.001958946,0.020785481,0.969168425,4,4,InceptionV3
0.704013288,0.241070807,0.042566087,0.010295238,0.002054526,0,0,InceptionV3
0.003621566,0.049860265,0.010810912,0.002916033,0.932791173,4,4,InceptionV3
0.00079177,0.915773988,0.082291663,0.00065289,0.000489613,1,1,InceptionV3
0.202081993,0.577665925,0.194777504,0.023807969,0.001666581,1,1,InceptionV3
0.015259525,0.527845442,0.455493182,0.001330014,7.19E-05,1,1,InceptionV3
0.018189501,0.950941324,0.013249679,0.000238551,0.017381132,1,1,InceptionV3
0.001450519,0.000661068,0.996574402,0.000596782,0.000717318,2,2,InceptionV3
0.784196138,0.015260871,0.170193255,0.016838498,0.01351119,0,0,InceptionV3
0.014190353,0.008637805,0.027916059,0.946956873,0.00229896,3,3,InceptionV3
1.82E-06,3.90E-06,5.30E-07,3.09E-07,0.999993443,4,4,InceptionV3
0.005021665,0.074537262,0.114925891,0.801770985,0.003744156,3,3,InceptionV3
0.001924752,0.935659647,0.061165556,0.000554225,0.00069582,1,1,InceptionV3
0.000657097,0.848155081,0.150567949,0.000264368,0.000355543,1,1,InceptionV3
0.000379261,0.004234341,0.001284725,0.000736694,0.993365049,4,4,InceptionV3
0.722150862,0.004515755,0.007232926,0.265660793,0.000439592,0,0,InceptionV3
0.137936071,0.004449911,0.005777583,0.851302087,0.000534429,3,3,InceptionV3
0.025464002,0.023042547,0.123428836,0.827431798,0.000632769,3,3,InceptionV3
0.185416698,0.644385278,0.159516469,0.010497308,0.000184289,1,1,InceptionV3
0.937781572,0.002110808,0.002359737,0.057109293,0.000638545,0,0,InceptionV3
0.030654659,0.005337406,0.001048099,0.00043019,0.962529719,4,4,InceptionV3
0.000707942,0.120796978,0.876888394,0.000847174,0.000759531,2,2,InceptionV3
0.000448752,0.996547878,0.002737732,9.48E-06,0.000256229,1,1,InceptionV3
0.003894596,0.001068762,0.036550406,0.958186209,0.000299962,3,3,InceptionV3
5.14E-05,0.021501526,0.001660683,0.000411566,0.976374924,4,4,InceptionV3
0.000452588,0.000566192,0.000979716,0.002071273,0.995930254,4,4,InceptionV3
0.982980847,0.016154271,0.000580994,0.000207362,7.66E-05,0,0,InceptionV3
0.005337405,0.086184427,0.753907084,0.120577462,0.033993613,2,2,InceptionV3
0.00344155,0.028719313,0.062875949,0.897276461,0.007686751,3,3,InceptionV3
0.006072609,0.015397998,0.015653305,0.932120562,0.030755535,3,3,InceptionV3
0.013167743,0.003721683,0.015536256,0.967175484,0.000398858,3,3,InceptionV3
0.807182848,0.078282408,0.039926477,0.072279625,0.002328744,0,0,InceptionV3
0.304611921,0.365777373,0.033420004,0.095350079,0.200840667,1,1,InceptionV3
0.052258559,0.070160091,0.827007473,0.03847025,0.01210368,3,2,InceptionV3
0.003150308,0.082178682,0.908477902,0.005679344,0.000513793,2,2,InceptionV3
0.001517538,0.453749299,0.538830221,0.003841899,0.002061078,2,2,InceptionV3
0.04079733,0.004092518,0.000262438,0.000105362,0.954742372,4,4,InceptionV3
0.028571691,0.966484725,0.002995891,0.001242334,0.000705392,1,1,InceptionV3
0.256866306,0.003735664,0.01467159,0.713285327,0.011441088,0,3,InceptionV3
0.012604259,0.001722875,0.007043892,0.977438033,0.001190923,3,3,InceptionV3
0.355914801,0.477791488,0.086884648,0.002683492,0.076725528,2,1,InceptionV3
0.000182516,0.000284326,0.000536533,0.000709402,0.998287261,4,4,InceptionV3
0.083473593,0.907139957,0.003634095,0.004889065,0.000863302,1,1,InceptionV3
0.851200581,0.029777428,0.021819662,0.080064699,0.017137777,0,0,InceptionV3
0.000539131,0.003540018,0.176341489,0.006926258,0.812653065,2,4,InceptionV3
0.003402262,0.003684899,0.004798048,0.985554814,0.002559948,3,3,InceptionV3
0.0968889,0.002640905,0.000452132,0.00238811,0.897629976,4,4,InceptionV3
0.957115054,0.01970931,0.020914774,0.001622703,0.000638118,0,0,InceptionV3
0.001512218,0.008865779,0.056153785,0.93299526,0.000472863,3,3,InceptionV3
0.16210714,0.19983764,0.028781611,0.001528782,0.607744873,4,4,InceptionV3
0.003069551,0.761662304,0.01195324,0.023332605,0.199982256,4,1,InceptionV3
0.000253364,0.985631108,0.013717,2.40E-06,0.000396209,1,1,InceptionV3
0.017254464,0.972261846,0.003353959,0.000938102,0.006191587,1,1,InceptionV3
0.322954565,0.649537146,0.018234782,0.008657146,0.000616351,1,1,InceptionV3
0.93568325,0.004023843,0.027602142,0.032128412,0.000562374,0,0,InceptionV3
0.062085826,0.474816829,0.458360434,0.001792462,0.002944422,0,1,InceptionV3
0.914595008,0.077570178,0.004722799,0.00205657,0.001055373,0,0,InceptionV3
0.002132348,0.051910944,0.010284274,0.004529398,0.931143045,4,4,InceptionV3
0.35156849,0.169652998,0.226106167,0.173139751,0.079532623,3,0,InceptionV3
0.000163794,0.154981494,0.843263507,0.000210525,0.001380706,2,2,InceptionV3
0.000499323,0.003929856,0.000563733,0.000938224,0.994068861,4,4,InceptionV3
0.148438543,0.377950817,0.467408359,0.005741742,0.000460431,2,2,InceptionV3
0.170499653,0.100506172,0.477787554,0.247085303,0.00412124,2,2,InceptionV3
0.677267373,0.288274586,0.034341477,5.16E-05,6.50E-05,1,0,InceptionV3
0.00073794,0.005345309,0.00485349,0.985186279,0.003876942,3,3,InceptionV3
0.997082651,0.002526351,3.70E-05,0.000308154,4.58E-05,0,0,InceptionV3
0.000580709,0.001238866,0.003850912,0.994285882,4.36E-05,3,3,InceptionV3
0.527939022,0.059713818,0.062014662,0.315658987,0.034673445,0,0,InceptionV3
0.004179362,0.06430091,0.929321706,0.000762606,0.001435402,2,2,InceptionV3
0.000153296,0.000209315,0.003958018,0.000299189,0.995380163,4,4,InceptionV3
0.81068331,0.131125301,0.051039707,0.000552392,0.006599302,0,0,InceptionV3
0.924028933,0.023682009,0.024016736,0.013818482,0.01445387,0,0,InceptionV3
0.031467907,0.474827707,0.480538011,0.012072615,0.00109364,1,2,InceptionV3
0.43036741,0.28265807,0.222976297,0.063151076,0.000847098,0,0,InceptionV3
0.000795425,0.09086632,0.907375336,0.000913262,4.96E-05,2,2,InceptionV3
0.897596478,0.054604933,0.029812617,0.010723185,0.0072628,0,0,InceptionV3
0.011359886,0.961675406,0.020376518,0.000623645,0.005964559,1,1,InceptionV3
0.000153791,0.0016977,5.93E-06,1.77E-05,0.998124897,4,4,InceptionV3
0.009675818,0.543769538,0.443471402,0.002843905,0.000239306,2,1,InceptionV3
0.000878979,0.00282927,0.001037605,0.000154137,0.995100081,4,4,InceptionV3
0.98003298,0.014858963,0.000786196,0.003340834,0.000981033,0,0,InceptionV3
0.318844676,0.139780909,0.520744443,0.009636556,0.010993418,0,2,InceptionV3
0.003954789,0.004356253,0.000867526,2.72E-05,0.990794241,4,4,InceptionV3
0.026845915,0.898823857,0.060743213,0.009553095,0.004033919,1,1,InceptionV3
0.009468237,0.758659422,0.224427715,0.000787694,0.006656913,1,1,InceptionV3
0.031900242,0.929212272,0.003116844,0.00032556,0.035445035,1,1,InceptionV3
0.004924159,0.157203645,0.752594531,0.021925729,0.063351981,2,2,InceptionV3
0.000312246,0.000369482,0.997915089,0.000925631,0.000477554,2,2,InceptionV3
0.019352552,0.049146909,0.676455498,0.254330903,0.000714178,2,2,InceptionV3
0.004828481,0.656535923,0.165778056,0.001779616,0.171077937,1,1,InceptionV3
0.426828086,0.214292139,0.35082233,0.006842826,0.001214692,0,0,InceptionV3
0.574818194,0.247750655,0.028866693,0.147501722,0.001062699,0,0,InceptionV3
0.000837544,0.008151221,0.000469627,0.000712614,0.989829004,4,4,InceptionV3
0.042745035,0.052790459,0.73867625,0.165385261,0.000402917,2,2,InceptionV3
0.019780958,0.225053534,0.74108988,0.013935535,0.000140093,2,2,InceptionV3
0.001280398,0.004045515,0.002415321,0.991370201,0.000888549,3,3,InceptionV3
0.000272677,0.000910108,0.002618971,0.99554199,0.000656299,3,3,InceptionV3
0.023670761,0.820164025,0.15345028,0.000184994,0.002529951,1,1,InceptionV3
0.017454769,0.247624218,0.00556563,0.726620138,0.002735174,1,3,InceptionV3
0.293899953,0.579784274,0.111105993,0.011362486,0.003847347,1,1,InceptionV3
0.633647501,0.005010494,0.001984377,0.359141111,0.000216583,3,0,InceptionV3
1.63E-05,0.001230511,3.73E-05,2.14E-06,0.998713732,4,4,InceptionV3
0.006485512,0.006970275,0.984790504,0.00164442,0.000109309,2,2,InceptionV3
0.00228268,0.007126941,0.009238823,0.979018092,0.002333496,3,3,InceptionV3
0.706169486,0.172801018,0.005470188,0.088786833,0.026772508,0,0,InceptionV3
0.002443853,0.002643154,0.024330486,0.970426917,0.000155581,3,3,InceptionV3
0.000352137,0.016160281,0.980515242,0.002405517,0.000566819,2,2,InceptionV3
0.923472106,0.009604568,0.004356091,0.061899725,0.000667509,0,0,InceptionV3
2.64E-06,6.42E-06,5.37E-06,2.06E-05,0.999964952,4,4,InceptionV3
0.027481187,0.068195641,0.617762208,0.231585279,0.054975692,2,2,InceptionV3
0.053225558,0.011030453,0.027528232,0.906711459,0.00150426,3,3,InceptionV3
0.001480454,0.971646607,0.02681713,3.24E-05,2.35E-05,2,1,InceptionV3
0.996637702,0.001250661,0.000444667,0.001605535,6.14E-05,0,0,InceptionV3
0.000193838,0.461989015,0.004246358,0.000425194,0.533145547,4,4,InceptionV3
0.00057782,0.368019044,0.397084475,0.232721403,0.001597325,3,2,InceptionV3
0.000221423,0.00023281,0.000440879,0.000219513,0.998885334,4,4,InceptionV3
0.951249957,0.010242004,0.002918623,0.033306997,0.002282517,0,0,InceptionV3
0.949264348,0.027100602,0.00278797,0.020119742,0.000727415,0,0,InceptionV3
0.795853198,0.058674134,0.143744528,0.000598994,0.001129096,0,0,InceptionV3
0.48657763,0.065544009,0.182460278,0.253642172,0.011775824,0,0,InceptionV3
0.002582402,0.199646726,0.794347107,0.003321984,0.000101802,2,2,InceptionV3
0.626337767,0.22182028,0.146079242,0.004242854,0.00151988,0,0,InceptionV3
0.009367977,0.001221493,0.043948706,0.945292532,0.00016928,3,3,InceptionV3
0.0304613,0.786672413,0.080839545,0.016601484,0.085425332,4,1,InceptionV3
